fips_code,incident_start_date,incidenttype,is_major_disaster,state_x,incident_year,stabr,area_name_x,year_x,medhhinc,povall,state_y,area_name_y,year_y,civilian_labor_force,employed,unemployed,unemployment_rate,median_household_income,med_hh_income_percent_of_state_total,total_population,total_population_norm
48287,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Lee County,2023.0,71112.0,2002.0,TX,"Lee County, TX",2023.0,9316.0,9021.0,295.0,3.2,65911.0,91.2,18240.0,0.0018831037258278
48293,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Limestone County,2023.0,53482.0,3819.0,TX,"Limestone County, TX",2023.0,9103.0,8719.0,384.0,4.2,51357.0,71.1,22250.0,0.0022980757509182
48305,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Lynn County,2023.0,57338.0,954.0,TX,"Lynn County, TX",2023.0,2876.0,2782.0,94.0,3.3,56754.0,78.5,5761.0,0.000591723201862
48307,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,McCulloch County,2023.0,47814.0,1359.0,TX,"McCulloch County, TX",2023.0,3113.0,2985.0,128.0,4.1,45915.0,63.5,7452.0,0.0007667151456096
48313,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Madison County,2023.0,53301.0,2108.0,TX,"Madison County, TX",2023.0,4744.0,4525.0,219.0,4.6,53906.0,74.6,13742.0,0.001417631364517
48331,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Milam County,2023.0,63456.0,4056.0,TX,"Milam County, TX",2023.0,10911.0,10457.0,454.0,4.2,54667.0,75.6,25951.0,0.0026810711286887
48333,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Mills County,2023.0,56328.0,638.0,TX,"Mills County, TX",2023.0,1867.0,1794.0,73.0,3.9,58068.0,80.3,4548.0,0.0004661967513796
48343,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Morris County,2023.0,51598.0,2304.0,TX,"Morris County, TX",2023.0,4543.0,4276.0,267.0,5.9,49847.0,69.0,12066.0,0.0012441916852024
48379,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Rains County,2023.0,63796.0,1782.0,TX,"Rains County, TX",2023.0,6702.0,6468.0,234.0,3.5,45419.0,62.8,12986.0,0.0013393972370934
48387,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Red River County,2023.0,49265.0,2117.0,TX,"Red River County, TX",2023.0,5027.0,4788.0,239.0,4.8,47081.0,65.1,11678.0,0.0012040397785353
48395,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Robertson County,2023.0,60078.0,2909.0,TX,"Robertson County, TX",2023.0,8178.0,7880.0,298.0,3.6,57796.0,80.0,17267.0,0.0017824135062735
48397,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Rockwall County,2023.0,118175.0,6600.0,TX,"Rockwall County, TX",2023.0,61012.0,58820.0,2192.0,3.6,124291.0,172.0,131307.0,0.0135837625689438
48405,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,San Augustine County,2023.0,50908.0,1546.0,TX,"San Augustine County, TX",2023.0,3315.0,3137.0,178.0,5.4,49591.0,68.6,7833.0,0.000806142662208
48411,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,San Saba County,2023.0,52325.0,952.0,TX,"San Saba County, TX",2023.0,2221.0,2137.0,84.0,3.8,51350.0,71.0,5845.0,0.0006004158826868
48419,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Shelby County,2023.0,54359.0,4321.0,TX,"Shelby County, TX",2023.0,11227.0,10727.0,500.0,4.5,51551.0,71.3,24179.0,0.0024976969570028
48431,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Sterling County,2023.0,80859.0,156.0,TX,"Sterling County, TX",2023.0,501.0,481.0,20.0,4.0,75895.0,105.0,1397.0,0.0001401177361527
48449,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Titus County,2023.0,57559.0,4883.0,TX,"Titus County, TX",2023.0,13708.0,13131.0,577.0,4.2,58411.0,80.8,31357.0,0.0032405072303442
48477,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Washington County,2023.0,67927.0,5020.0,TX,"Washington County, TX",2023.0,15921.0,15293.0,628.0,3.9,66911.0,92.6,37007.0,0.00382519350011
48253,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Jones County,2023.0,51671.0,3034.0,TX,"Jones County, TX",2023.0,5940.0,5666.0,274.0,4.6,51894.0,71.8,20381.0,0.0021046636025656
48001,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Anderson County,2023.0,56548.0,9602.0,TX,"Anderson County, TX",2023.0,22844.0,22038.0,806.0,3.5,60800.0,84.1,57736.0,0.0059703194622293
48015,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Austin County,2023.0,73248.0,3665.0,TX,"Austin County, TX",2023.0,14498.0,13965.0,533.0,3.7,68630.0,95.0,31677.0,0.003273622204915
48027,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Bell County,2023.0,69562.0,44369.0,TX,"Bell County, TX",2023.0,151178.0,144385.0,6793.0,4.5,62412.0,86.3,393193.0,0.0406848507890988
48057,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Calhoun County,2023.0,68885.0,2826.0,TX,"Calhoun County, TX",2023.0,12079.0,11678.0,401.0,3.3,62742.0,86.8,19696.0,0.002033776860125
48085,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Collin County,2023.0,120149.0,75716.0,TX,"Collin County, TX",2023.0,644705.0,622134.0,22571.0,3.5,113943.0,157.6,1195359.0,0.123696434200235
48097,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Cooke County,2023.0,75003.0,5374.0,TX,"Cooke County, TX",2023.0,20583.0,19898.0,685.0,3.3,66466.0,92.0,43782.0,0.0045262996023512
48099,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Coryell County,2023.0,72724.0,8877.0,TX,"Coryell County, TX",2023.0,24964.0,23845.0,1119.0,4.5,63428.0,87.8,84878.0,0.0087790902116067
48113,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Dallas County,2023.0,74352.0,354670.0,TX,"Dallas County, TX",2023.0,1461604.0,1405512.0,56092.0,3.8,70871.0,98.1,2606358.0,0.2697126717140787
48121,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Denton County,2023.0,107401.0,60723.0,TX,"Denton County, TX",2023.0,568450.0,548549.0,19901.0,3.5,102711.0,142.1,1007703.0,0.1042769852375513
48133,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Eastland County,2023.0,52188.0,2822.0,TX,"Eastland County, TX",2023.0,6563.0,6261.0,302.0,4.6,53351.0,73.8,18037.0,0.0018620964138345
48139,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Ellis County,2023.0,90077.0,16224.0,TX,"Ellis County, TX",2023.0,106348.0,102421.0,3927.0,3.7,89314.0,123.6,222829.0,0.0230548522647848
48145,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Falls County,2023.0,49940.0,3104.0,TX,"Falls County, TX",2023.0,6941.0,6658.0,283.0,4.1,47534.0,65.8,17286.0,0.0017843797078886
48187,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Guadalupe County,2023.0,94952.0,15187.0,TX,"Guadalupe County, TX",2023.0,87830.0,84847.0,2983.0,3.4,86043.0,119.0,188454.0,0.0194975796058117
48199,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Hardin County,2023.0,73943.0,6641.0,TX,"Hardin County, TX",2023.0,25350.0,24107.0,1243.0,4.9,70432.0,97.4,58261.0,0.0060246487173845
48201,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Harris County,2023.0,72348.0,764979.0,TX,"Harris County, TX",2023.0,2414902.0,2312228.0,102674.0,4.3,68748.0,95.1,4835125.0,0.5003550546179764
48213,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Henderson County,2023.0,58965.0,14343.0,TX,"Henderson County, TX",2023.0,39813.0,38192.0,1621.0,4.1,62843.0,86.9,86158.0,0.0089115501098899
48219,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Hockley County,2023.0,60851.0,3183.0,TX,"Hockley County, TX",2023.0,10768.0,10377.0,391.0,3.6,56923.0,78.8,21460.0,0.0022163231574465
48241,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Jasper County,2023.0,58113.0,5326.0,TX,"Jasper County, TX",2023.0,12224.0,11458.0,766.0,6.3,50763.0,70.2,32694.0,0.0033788657334728
48257,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Kaufman County,2023.0,90064.0,17588.0,TX,"Kaufman County, TX",2023.0,77440.0,74279.0,3161.0,4.1,92814.0,128.4,185690.0,0.0192115490129564
48277,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Lamar County,2023.0,56275.0,9670.0,TX,"Lamar County, TX",2023.0,23849.0,22827.0,1022.0,4.3,62620.0,86.6,51127.0,0.0052863917530467
48289,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Leon County,2023.0,59488.0,2256.0,TX,"Leon County, TX",2023.0,6558.0,6248.0,310.0,4.7,56749.0,78.5,16538.0,0.0017069734548294
48291,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Liberty County,2023.0,72329.0,14974.0,TX,"Liberty County, TX",2023.0,36244.0,34259.0,1985.0,5.5,61880.0,85.6,108272.0,0.0112000018213236
48337,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Montague County,2023.0,60336.0,2856.0,TX,"Montague County, TX",2023.0,9567.0,9230.0,337.0,3.5,57076.0,79.0,21598.0,0.0022306039902302
48339,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Montgomery County,2023.0,92578.0,71419.0,TX,"Montgomery County, TX",2023.0,311467.0,299211.0,12256.0,3.9,95241.0,131.8,711354.0,0.0736095177404162
48347,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Nacogdoches County,2023.0,52516.0,11954.0,TX,"Nacogdoches County, TX",2023.0,28131.0,26910.0,1221.0,4.3,51708.0,71.5,65375.0,0.0067608359958117
48349,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Navarro County,2023.0,59659.0,8526.0,TX,"Navarro County, TX",2023.0,23823.0,22881.0,942.0,4.0,50822.0,70.3,55635.0,0.0057528989573129
48351,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Newton County,2023.0,51302.0,2220.0,TX,"Newton County, TX",2023.0,4990.0,4637.0,353.0,7.1,47804.0,66.1,12039.0,0.001241397609223
48365,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Panola County,2023.0,63482.0,3072.0,TX,"Panola County, TX",2023.0,9639.0,9210.0,429.0,4.5,59772.0,82.7,22838.0,0.0023589245166921
48373,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Polk County,2023.0,57009.0,9090.0,TX,"Polk County, TX",2023.0,19046.0,18026.0,1020.0,5.4,58894.0,81.5,54186.0,0.0056029502130845
48401,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Rusk County,2023.0,65812.0,6866.0,TX,"Rusk County, TX",2023.0,22842.0,21916.0,926.0,4.1,55085.0,76.2,53079.0,0.0054883930979286
48403,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Sabine County,2023.0,58723.0,1451.0,TX,"Sabine County, TX",2023.0,3603.0,3358.0,245.0,6.8,50564.0,70.0,10106.0,0.0010413624659562
48407,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,San Jacinto County,2023.0,66009.0,4798.0,TX,"San Jacinto County, TX",2023.0,12580.0,11993.0,587.0,4.7,57855.0,80.0,28936.0,0.002989971750857
48423,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Smith County,2023.0,71348.0,31655.0,TX,"Smith County, TX",2023.0,115419.0,111221.0,4198.0,3.6,67978.0,94.0,245209.0,0.0253708307988304
48443,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Terrell County,2023.0,47947.0,128.0,TX,"Terrell County, TX",2023.0,374.0,361.0,13.0,3.5,47969.0,66.4,687.0,6.664388632374318e-05
48455,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Trinity County,2023.0,49277.0,2664.0,TX,"Trinity County, TX",2023.0,5302.0,5039.0,263.0,5.0,49629.0,68.7,14228.0,0.0014679247321464
48457,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Tyler County,2023.0,54438.0,3326.0,TX,"Tyler County, TX",2023.0,7104.0,6689.0,415.0,5.8,50722.0,70.2,20382.0,0.0021047670868611
48467,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Van Zandt County,2023.0,66356.0,7603.0,TX,"Van Zandt County, TX",2023.0,28676.0,27660.0,1016.0,3.5,57706.0,79.8,64000.0,0.0066185450894528
48471,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Walker County,2023.0,56863.0,13745.0,TX,"Walker County, TX",2023.0,24262.0,23148.0,1114.0,4.6,53301.0,73.7,81268.0,0.0084055119047298
48473,2024-04-26 00:00:00+00:00,Flood,1,TX,2024,TX,Waller County,2023.0,77209.0,7962.0,TX,"Waller County, TX",2023.0,26291.0,25093.0,1198.0,4.6,75223.0,104.1,63553.0,0.0065722876093492
19047,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Crawford County,2023.0,64170.0,1774.0,IA,"Crawford County, IA",2023.0,7794.0,7420.0,374.0,4.8,67363.0,96.6,16013.0,0.0016526441996741
19129,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Mills County,2023.0,82260.0,1237.0,IA,"Mills County, IA",2023.0,7168.0,6978.0,190.0,2.7,75835.0,108.8,14633.0,0.0015098358718375
19153,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Polk County,2023.0,79509.0,57161.0,IA,"Polk County, IA",2023.0,280238.0,272194.0,8044.0,2.9,77369.0,111.0,505255.0,0.0522815079152033
19039,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Clarke County,2023.0,65162.0,992.0,IA,"Clarke County, IA",2023.0,5042.0,4898.0,144.0,2.9,65129.0,93.4,9588.0,0.0009877576008697
19085,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Harrison County,2023.0,63139.0,1414.0,IA,"Harrison County, IA",2023.0,7182.0,6987.0,195.0,2.7,73457.0,105.4,14670.0,0.0015136647907723
19155,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Pottawattamie County,2023.0,70768.0,10542.0,IA,"Pottawattamie County, IA",2023.0,47918.0,46534.0,1384.0,2.9,68712.0,98.6,93179.0,0.0096381133488325
19159,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Ringgold County,2023.0,61463.0,638.0,IA,"Ringgold County, IA",2023.0,2349.0,2297.0,52.0,2.2,60061.0,86.2,4642.0,0.0004759242751597
19165,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Shelby County,2023.0,68695.0,1018.0,IA,"Shelby County, IA",2023.0,6446.0,6289.0,157.0,2.4,71628.0,102.8,11806.0,0.0012172857683636
19175,2024-04-26 00:00:00+00:00,Tornado,1,IA,2024,IA,Union County,2023.0,59066.0,1590.0,IA,"Union County, IA",2023.0,5959.0,5779.0,180.0,3.0,55812.0,80.1,11906.0,0.001227634197917
31011,2024-04-25 00:00:00+00:00,Tornado,1,NE,2024,NE,Boone County,2023.0,66345.0,506.0,NE,"Boone County, NE",2023.0,2958.0,2909.0,49.0,1.7,68533.0,98.1,5310.0,0.0005450517845763
31077,2024-04-25 00:00:00+00:00,Tornado,1,NE,2024,NE,Greeley County,2023.0,60686.0,237.0,NE,"Greeley County, NE",2023.0,1203.0,1179.0,24.0,2.0,58561.0,83.9,2219.0,0.0002251818270814
31093,2024-04-25 00:00:00+00:00,Tornado,1,NE,2024,NE,Howard County,2023.0,68795.0,644.0,NE,"Howard County, NE",2023.0,3524.0,3457.0,67.0,1.9,69423.0,99.4,6527.0,0.0006709921722409
31163,2024-04-25 00:00:00+00:00,Tornado,1,NE,2024,NE,Sherman County,2023.0,57592.0,360.0,NE,"Sherman County, NE",2023.0,1651.0,1615.0,36.0,2.2,58456.0,83.7,2983.0,0.0003042438288692
31055,2024-04-25 00:00:00+00:00,Tornado,1,NE,2024,NE,Douglas County,2023.0,77747.0,66643.0,NE,"Douglas County, NE",2023.0,306276.0,298425.0,7851.0,2.6,74424.0,106.6,589540.0,0.0610036817642665
31177,2024-04-25 00:00:00+00:00,Tornado,1,NE,2024,NE,Washington County,2023.0,88234.0,1276.0,NE,"Washington County, NE",2023.0,11482.0,11236.0,246.0,2.1,87368.0,125.1,21152.0,0.0021844499944221
39011,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Auglaize County,2023.0,73542.0,3877.0,OH,"Auglaize County, OH",2023.0,24652.0,24003.0,649.0,2.6,71669.0,108.9,46050.0,0.0047610019846218
39033,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Crawford County,2023.0,58982.0,5082.0,OH,"Crawford County, OH",2023.0,17753.0,16996.0,757.0,4.3,55912.0,85.0,41529.0,0.0042931494845136
39037,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Darke County,2023.0,67609.0,4962.0,OH,"Darke County, OH",2023.0,25758.0,24953.0,805.0,3.1,65643.0,99.8,51415.0,0.0053161952301604
39041,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Delaware County,2023.0,128300.0,11360.0,OH,"Delaware County, OH",2023.0,116479.0,113218.0,3261.0,2.8,121528.0,184.7,231636.0,0.0239662384555507
39063,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Hancock County,2023.0,72065.0,7684.0,OH,"Hancock County, OH",2023.0,40035.0,38883.0,1152.0,2.9,72658.0,110.4,74704.0,0.0077262409888462
39089,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Licking County,2023.0,76496.0,17281.0,OH,"Licking County, OH",2023.0,92612.0,89744.0,2868.0,3.1,76596.0,116.4,183201.0,0.0189539766013729
39091,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Logan County,2023.0,68964.0,5101.0,OH,"Logan County, OH",2023.0,22831.0,22139.0,692.0,3.0,62449.0,94.9,46057.0,0.0047617263746905
39107,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Mercer County,2023.0,79974.0,3165.0,OH,"Mercer County, OH",2023.0,23062.0,22543.0,519.0,2.3,72077.0,109.6,42439.0,0.0043873201934494
39109,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Miami County,2023.0,75735.0,10565.0,OH,"Miami County, OH",2023.0,53608.0,51881.0,1727.0,3.2,72887.0,110.8,110876.0,0.0114694749268935
39139,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Richland County,2023.0,57261.0,16972.0,OH,"Richland County, OH",2023.0,50601.0,48502.0,2099.0,4.1,54906.0,83.5,125064.0,0.0129377101119265
39159,2024-03-14 00:00:00+00:00,Tornado,1,OH,2024,OH,Union County,2023.0,104592.0,3617.0,OH,"Union County, OH",2023.0,30437.0,29589.0,848.0,2.8,104512.0,158.9,69637.0,0.0072018860633766
53000,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,,,,,,,,,,,,,,,,
53009,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Clallam County,2023.0,67071.0,9120.0,WA,"Clallam County, WA",2023.0,29454.0,27910.0,1544.0,5.2,66693.0,73.1,77616.0,0.0080275872574405
53011,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Clark County,2023.0,97240.0,38572.0,WA,"Clark County, WA",2023.0,248604.0,237865.0,10739.0,4.3,91149.0,99.9,521150.0,0.0539263907927124
53015,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Cowlitz County,2023.0,71996.0,14756.0,WA,"Cowlitz County, WA",2023.0,48526.0,46067.0,2459.0,5.1,71847.0,78.7,112864.0,0.0116752017064146
53019,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Ferry County,2023.0,57090.0,1275.0,WA,"Ferry County, WA",2023.0,2296.0,2104.0,192.0,8.4,57064.0,62.5,7497.0,0.0007713719389086
53027,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Grays Harbor County,2023.0,65758.0,11317.0,WA,"Grays Harbor County, WA",2023.0,28921.0,27092.0,1829.0,6.3,62258.0,68.2,77290.0,0.0079938513770965
53029,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Island County,2023.0,88451.0,7234.0,WA,"Island County, WA",2023.0,37163.0,35551.0,1612.0,4.3,82717.0,90.6,86267.0,0.0089228298981031
53031,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Jefferson County,2023.0,77856.0,3674.0,WA,"Jefferson County, WA",2023.0,12505.0,11877.0,628.0,5.0,69176.0,75.8,33714.0,0.0034844197149173
53033,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,King County,2023.0,120672.0,197703.0,WA,"King County, WA",2023.0,1348792.0,1302991.0,45801.0,3.4,116044.0,127.2,2271380.0,0.2350477093647699
53039,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Klickitat County,2023.0,69596.0,2786.0,WA,"Klickitat County, WA",2023.0,9677.0,9188.0,489.0,5.1,70371.0,77.1,23589.0,0.0024366412226379
53041,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Lewis County,2023.0,67877.0,11694.0,WA,"Lewis County, WA",2023.0,34886.0,33004.0,1882.0,5.4,67954.0,74.5,86154.0,0.0089111361727078
53045,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Mason County,2023.0,75138.0,7953.0,WA,"Mason County, WA",2023.0,25427.0,24030.0,1397.0,5.5,78029.0,85.5,68389.0,0.0070727376625505
53047,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Okanogan County,2023.0,58085.0,7229.0,WA,"Okanogan County, WA",2023.0,19564.0,18492.0,1072.0,5.5,58661.0,64.3,43712.0,0.0045190557016638
53049,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Pacific County,2023.0,61773.0,3132.0,WA,"Pacific County, WA",2023.0,8542.0,8028.0,514.0,6.0,55615.0,60.9,24200.0,0.0024998701272091
53057,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Skagit County,2023.0,90432.0,12671.0,WA,"Skagit County, WA",2023.0,61573.0,58731.0,2842.0,4.6,79118.0,86.7,131417.0,0.0135951458414525
53059,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Skamania County,2023.0,85131.0,1382.0,WA,"Skamania County, WA",2023.0,5542.0,5276.0,266.0,4.8,82132.0,90.0,12640.0,0.0013035916708388
53069,2024-01-05 00:00:00+00:00,Severe Storm,1,WA,2024,WA,Wahkiakum County,2023.0,69726.0,537.0,WA,"Wahkiakum County, WA",2023.0,1365.0,1278.0,87.0,6.4,70099.0,76.8,4765.0,0.0004886528435104
20015,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Butler County,2023.0,76742.0,6040.0,KS,"Butler County, KS",2023.0,33100.0,32218.0,882.0,2.7,80214.0,116.5,68632.0,0.0070978843463652
20017,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Chase County,2023.0,62302.0,274.0,KS,"Chase County, KS",2023.0,1238.0,1209.0,29.0,2.3,58580.0,85.1,2579.0,0.0002624361734736
20029,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Cloud County,2023.0,60403.0,1011.0,KS,"Cloud County, KS",2023.0,3712.0,3609.0,103.0,2.8,52483.0,76.3,8854.0,0.0009118001279479
20047,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Edwards County,2023.0,59055.0,324.0,KS,"Edwards County, KS",2023.0,1365.0,1333.0,32.0,2.3,55777.0,81.0,2733.0,0.0002783727549858
20057,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Ford County,2023.0,68766.0,3847.0,KS,"Ford County, KS",2023.0,17709.0,17331.0,378.0,2.1,67714.0,98.4,33980.0,0.0035119465375293
20061,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Geary County,2023.0,56899.0,3736.0,KS,"Geary County, KS",2023.0,11099.0,10673.0,426.0,3.8,60026.0,87.2,35047.0,0.0036223642808638
20069,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Gray County,2023.0,77786.0,489.0,KS,"Gray County, KS",2023.0,3172.0,3109.0,63.0,2.0,77761.0,113.0,5743.0,0.0005898604845424
20083,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Hodgeman County,2023.0,66919.0,169.0,KS,"Hodgeman County, KS",2023.0,988.0,966.0,22.0,2.2,67478.0,98.0,1655.0,0.0001668166844004
20115,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Marion County,2023.0,62268.0,1198.0,KS,"Marion County, KS",2023.0,5945.0,5799.0,146.0,2.5,64337.0,93.5,11690.0,0.0012052815900817
20127,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Morris County,2023.0,65283.0,611.0,KS,"Morris County, KS",2023.0,2930.0,2857.0,73.0,2.5,60741.0,88.3,5334.0,0.0005475354076691
20139,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Osage County,2023.0,69666.0,1688.0,KS,"Osage County, KS",2023.0,8082.0,7868.0,214.0,2.6,62995.0,91.5,15824.0,0.0016330856678183
20143,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Ottawa County,2023.0,66956.0,581.0,KS,"Ottawa County, KS",2023.0,3000.0,2931.0,69.0,2.3,69542.0,101.0,5818.0,0.0005976218067074
20145,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Pawnee County,2023.0,64704.0,685.0,KS,"Pawnee County, KS",2023.0,2660.0,2592.0,68.0,2.6,47939.0,69.7,6126.0,0.0006294949697318
20177,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Shawnee County,2023.0,63612.0,21878.0,KS,"Shawnee County, KS",2023.0,92894.0,90376.0,2518.0,2.7,61255.0,89.0,177746.0,0.0183894697692362
20185,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Stafford County,2023.0,54808.0,532.0,KS,"Stafford County, KS",2023.0,1890.0,1846.0,44.0,2.3,58019.0,84.3,3909.0,0.0004000702865335
20195,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Trego County,2023.0,56168.0,289.0,KS,"Trego County, KS",2023.0,1285.0,1247.0,38.0,3.0,54628.0,79.4,2731.0,0.0002781657863947
20197,2024-01-08 00:00:00+00:00,Winter Storm,1,KS,2024,KS,Wabaunsee County,2023.0,69893.0,613.0,KS,"Wabaunsee County, KS",2023.0,3774.0,3676.0,98.0,2.6,68435.0,99.4,7057.0,0.0007258388488738
6000,2024-01-30 00:00:00+00:00,Severe Storm,1,CA,2024,,,,,,,,,,,,,,,,
50007,2024-01-09 00:00:00+00:00,Severe Storm,1,VT,2024,VT,Chittenden County,2023.0,96142.0,12459.0,VT,"Chittenden County, VT",2023.0,100207.0,98640.0,1567.0,1.6,86579.0,116.1,169481.0,0.0175341720666496
